"PG0Date","PG0Close","PG0_hpft","PG0_hpfc"
2021-11-05,4897,5194.23641009504,-297.23641009504
2021-11-08,4982,5195.41345486162,-213.413454861619
2021-11-09,4878,5196.58329076535,-318.583290765352
2021-11-10,4785,5197.75486256633,-412.754862566329
2021-11-11,4825,5198.93698333509,-373.936983335086
2021-11-12,4783,5200.13829552588,-417.138295525884
2021-11-15,4612,5201.36728702249,-589.367287022488
2021-11-16,4718,5202.63227328053,-484.632273280526
2021-11-17,4915,5203.94132613479,-288.941326134794
2021-11-18,4654,5205.30231709265,-551.302317092652
2021-11-19,4823,5206.72299822468,-383.72299822468
2021-11-22,4751,5208.21089371535,-457.21089371535
2021-11-23,4529,5209.77336913338,-680.773369133379
2021-11-24,4729,5211.41760105493,-482.417601054933
2021-11-25,4801,5213.15048465186,-412.15048465186
2021-11-26,4590,5214.97871568372,-624.978715683724
2021-11-29,4615,5216.90881954415,-601.908819544155
2021-11-30,4318,5218.94706328538,-900.947063285384
2021-12-01,4302,5221.09946515478,-919.099465154778
2021-12-02,4276,5223.37167098448,-947.371670984477
2021-12-03,4155,5225.76894668772,-1070.76894668772
2021-12-06,4393,5228.29616657245,-835.29616657245
2021-12-07,4475,5230.95776233383,-755.957762333832
2021-12-08,4550,5233.75782038915,-683.757820389153
2021-12-09,4365,5236.7001146732,-871.700114673197
2021-12-10,4325,5239.78813648267,-914.788136482671
2021-12-13,4441,5243.02501678863,-802.025016788628
2021-12-14,4407,5246.41350842542,-839.413508425418
2021-12-15,4203,5249.95603270235,-1046.95603270235
2021-12-16,4309,5253.65466394937,-944.654663949368
2021-12-17,4291,5257.51104372653,-966.511043726531
2021-12-20,4175,5261.52642311148,-1086.52642311148
2021-12-21,4309,5265.70165366543,-956.701653665431
2021-12-22,4268,5270.03713782362,-1002.03713782362
2021-12-23,4441,5274.53288255872,-833.532882558718
2021-12-24,4558,5279.1884806412,-721.188480641201
2021-12-27,4492,5284.00318029314,-792.003180293145
2021-12-28,4635,5288.97593162638,-653.975931626379
2021-12-29,4614,5294.10535737007,-680.105357370074
2021-12-30,4531,5299.38980992633,-768.38980992633
2021-12-31,4748,5304.82736056899,-556.827360568991
2022-01-04,4875,5310.4157629505,-435.415762950497
2022-01-05,4932,5316.15254055279,-384.152540552787
2022-01-06,4900,5322.03503687512,-422.035036875122
2022-01-07,5110,5328.0604366233,-218.060436623302
2022-01-10,5037,5334.22575005056,-297.225750050562
2022-01-11,4975,5340.52789727323,-365.527897273235
2022-01-12,4881,5346.96367554594,-465.963675545937
2022-01-13,4776,5353.52973102872,-577.529731028723
2022-01-14,4682,5360.22251727162,-678.22251727162
2022-01-17,4546,5367.03824909645,-821.038249096452
2022-01-18,4580,5373.97286097528,-793.972860975282
2022-01-19,4581,5381.02194799615,-800.021947996146
2022-01-20,4734,5388.18077705071,-654.18077705071
2022-01-21,4739,5395.44428433328,-656.444284333283
2022-01-24,4515,5402.80713562688,-887.807135626881
2022-01-25,4410,5410.26372536613,-1000.26372536613
2022-01-26,4423,5417.80808100231,-994.808081002308
2022-01-27,4530,5425.43381651775,-895.433816517753
2022-01-28,4690,5433.13413468107,-743.134134681069
2022-02-07,5126,5440.9018681247,-314.901868124704
2022-02-08,5161,5448.72954229914,-287.729542299137
2022-02-09,5076,5456.6095524872,-380.609552487205
2022-02-10,5064,5464.53417503588,-400.534175035882
2022-02-11,4974,5472.4955289635,-498.495528963504
2022-02-14,5030,5480.48556772372,-450.485567723721
2022-02-15,5039,5488.49603871205,-449.496038712053
2022-02-16,5005,5496.51850311147,-491.518503111469
2022-02-17,5025,5504.54433630134,-479.544336301336
2022-02-18,5685,5512.56471048705,172.435289512952
2022-02-21,5505,5520.57059964964,-15.5705996496408
2022-02-22,5749,5528.55304904795,220.446950952055
2022-02-23,5838,5536.5030975046,301.4969024954
2022-02-24,6230,5544.41187496607,685.588125033933
2022-02-25,6246,5552.27063600556,693.729363994442
2022-02-28,6210,5560.07091859085,649.929081409153
2022-03-01,6157,5567.80454744961,589.195452550385
2022-03-02,6526,5575.46361596388,950.536384036115
2022-03-03,6767,5583.04046106551,1183.95953893449
2022-03-04,6492,5590.52781259978,901.472187400223
2022-03-07,6979,5597.91888981337,1381.08111018663
2022-03-08,6892,5605.20728458529,1286.79271541471
2022-03-09,6905,5612.3871596778,1292.6128403222
2022-03-10,6417,5619.45320976186,797.546790238142
2022-03-11,6435,5626.40066382209,808.599336177914
2022-03-14,5815,5633.22508051722,181.77491948278
2022-03-15,5613,5639.92235274869,-26.9223527486876
2022-03-16,5686,5646.48844855583,39.5115514441738
2022-03-17,5658,5652.91932484957,5.08067515042967
2022-03-18,5948,5659.21095487367,288.789045126329
2022-03-21,5937,5665.35931397133,271.640686028666
2022-03-22,6226,5671.3604968598,554.639503140197
2022-03-23,6163,5677.21071054199,485.789289458009
2022-03-24,6194,5682.90639128672,511.09360871328
2022-03-25,6359,5688.44417616752,670.555823832479
2022-03-28,6146,5693.82091352409,452.179086475908
2022-03-29,6170,5699.03372887695,470.966271123048
2022-03-30,6168,5704.07993465916,463.920065340838
2022-03-31,6166,5708.95703798264,457.042962017359
2022-04-01,5876,5713.66273772511,162.337262274895
2022-04-06,5948,5718.1949216869,229.805078313101
2022-04-07,5821,5722.55154477256,98.4484552274356
2022-04-08,5694,5726.73065687854,-32.7306568785446
2022-04-11,5804,5730.73034859606,73.2696514039404
2022-04-12,5924,5734.54869698695,189.451303013054
2022-04-13,5946,5738.1838094,207.816190599996
2022-04-14,6152,5741.63387149464,410.366128505363
2022-04-15,6252,5744.89715483434,507.102845165663
2022-04-18,6349,5747.97210061046,601.027899389536
2022-04-19,6219,5750.85735963021,468.142640369794
2022-04-20,6138,5753.55183114245,384.448168857554
2022-04-21,6244,5756.05460790683,487.945392093173
2022-04-22,6020,5758.36494159859,261.635058401411
2022-04-25,5799,5760.48228559009,38.517714409905
2022-04-26,5906,5762.40620140214,143.593798597857
2022-04-27,6161,5764.13626647864,396.86373352136
2022-04-28,6006,5765.67211761859,240.327882381411
2022-04-29,6118,5767.01355566841,350.986444331586
2022-05-05,6245,5768.16048081694,476.839519183055
2022-05-06,6182,5769.11293833633,412.887061663673
2022-05-09,6112,5769.87117060491,342.128829395087
2022-05-10,5955,5770.435590672,184.564409328001
2022-05-11,6180,5770.80675300943,409.193246990573
2022-05-12,6126,5770.98528838066,355.014711619341
2022-05-13,6183,5770.97199669261,412.028003307385
2022-05-16,6029,5770.76782460136,258.232175398637
2022-05-17,6283,5770.37388907868,512.626110921317
2022-05-18,6044,5769.79141383965,274.208586160348
2022-05-19,6088,5769.02183449734,318.978165502662
2022-05-20,5948,5768.06670001254,179.933299987459
2022-05-23,5948,5766.92769119873,181.072308801269
2022-05-24,5840,5765.60656324586,74.393436754141
2022-05-25,5846,5764.10514619224,81.8948538077606
2022-05-26,6059,5762.42530082787,296.574699172128
2022-05-27,6181,5760.56892179442,420.431078205585
2022-05-30,6182,5758.53802632568,423.461973674319
2022-05-31,6230,5756.33480544506,473.665194554943
2022-06-01,6000,5753.96162521717,246.03837478283
2022-06-02,5831,5751.42104750197,79.5789524980318
2022-06-06,5953,5748.7157358607,204.284264139303
2022-06-07,5976,5745.84838674995,230.151613250051
2022-06-08,5956,5742.82178106929,213.178218930712
2022-06-09,5903,5739.6387948536,163.361205146398
2022-06-10,5886,5736.30239225697,149.697607743032
2022-06-13,5733,5732.81560496029,0.184395039707752
2022-06-14,5737,5729.18152652373,7.81847347626545
2022-06-15,5562,5725.4032505834,-163.403250583402
2022-06-16,5770,5721.48387400747,48.5161259925249
2022-06-17,5945,5717.42642611959,227.573573880408
2022-06-20,5927,5713.2339562981,213.7660437019
2022-06-21,5888,5708.9096079914,179.090392008604
2022-06-22,5577,5704.45661300982,-127.456613009821
2022-06-23,5586,5699.87827719269,-113.87827719269
2022-06-24,5535,5695.17785369366,-160.177853693658
2022-06-27,5694,5690.35854859364,3.64145140636456
2022-06-28,5804,5685.42350176271,118.576498237293
2022-06-29,5793,5680.37585457603,112.624145423968
2022-06-30,5801,5675.21879742373,125.781202576271
2022-07-01,5652,5669.95556724992,-17.9555672499236
2022-07-04,5918,5664.58945299175,253.410547008255
2022-07-05,5902,5659.1237361642,242.8762638358
2022-07-06,5585,5653.56180303219,-68.5618030321907
2022-07-07,5518,5647.90714025564,-129.907140255638
2022-07-08,5527,5642.16320615379,-115.163206153787
2022-07-11,5410,5636.33340534777,-226.333405347767
2022-07-12,5457,5630.42109485477,-173.421094854771
2022-07-13,5413,5624.42953813478,-211.429538134779
2022-07-14,5441,5618.36192696238,-177.361926962377
2022-07-15,5208,5612.22136571576,-404.221365715759
2022-07-18,5487,5606.01088545901,-119.010885459014
2022-07-19,5420,5599.73335016708,-179.733350167081
2022-07-20,5191,5593.39157462068,-402.391574620682
2022-07-21,5171,5586.98829930613,-415.988299306134
2022-07-22,5286,5580.52609837713,-294.526098377132
2022-07-25,5136,5574.00737403454,-438.00737403454
2022-07-26,5360,5567.43440673404,-207.434406734035
2022-07-27,5261,5560.80929587672,-299.809295876724
2022-07-28,5439,5554.13405511844,-115.134055118445
2022-07-29,5389,5547.41057418606,-158.410574186057
2022-08-01,5302,5540.64069521467,-238.640695214671
2022-08-02,5324,5533.82619485879,-209.826194858794
2022-08-03,5414,5526.9687511285,-112.968751128495
2022-08-04,5304,5520.06995530003,-216.069955300031
2022-08-05,5160,5513.13135195303,-353.13135195303
2022-08-08,5177,5506.15439635236,-329.154396352362
2022-08-09,5173,5499.14039779279,-326.140397792791
2022-08-10,5026,5492.09052950978,-466.090529509783
2022-08-11,5165,5485.00582992545,-320.005829925447
2022-08-12,5300,5477.88714479888,-177.887144798881
2022-08-15,5315,5470.73518761157,-155.735187611572
2022-08-16,5273,5463.55059831367,-190.550598313667
2022-08-17,5084,5456.33395248064,-372.333952480643
2022-08-18,5227,5449.08574692198,-222.085746921981
2022-08-19,5280,5441.80632453926,-161.806324539256
2022-08-22,5397,5434.49593643286,-37.4959364328615
2022-08-23,5514,5427.15476681879,86.8452331812069
2022-08-24,5667,5419.78298441392,247.217015586085
2022-08-25,5736,5412.3807938332,323.619206166804
2022-08-26,5707,5404.94850188133,302.051498118669
2022-08-29,5676,5397.48654913418,278.513450865818
2022-08-30,5732,5389.99550102355,342.004498976446
2022-08-31,5674,5382.47603810745,291.523961892551
2022-09-01,5491,5374.92898231482,116.071017685178
2022-09-02,5518,5367.35527607889,150.644723921112
2022-09-05,5641,5359.75590981192,281.244090188084
2022-09-06,5553,5352.13193619672,200.868063803276
2022-09-07,5459,5344.48452417114,114.515475828857
2022-09-08,5499,5336.81492570371,162.185074296286
2022-09-09,5484,5329.1244400991,154.875559900895
2022-09-13,5548,5321.41443370275,226.585566297254
2022-09-14,5526,5313.68633687943,212.31366312057
2022-09-15,5522,5305.94167365524,216.058326344755
2022-09-16,5562,5298.1820558183,263.817944181705
2022-09-19,5404,5290.40918446647,113.590815533535
2022-09-20,5485,5282.62486974939,202.37513025061
2022-09-21,5417,5274.83096877058,142.169031229416
2022-09-22,5289,5267.02942228726,21.9705777127421
2022-09-23,5138,5259.22222982363,-121.222229823627
2022-09-26,5024,5251.41139998563,-227.411399985631
2022-09-27,4955,5243.59889127083,-288.598891270827
2022-09-28,4929,5235.78656817405,-306.786568174046
2022-09-29,4954,5227.97617589494,-273.97617589494
2022-09-30,4875,5220.16933281994,-345.169332819935
2022-10-10,5083,5212.36754408471,-129.367544084705
2022-10-11,5125,5204.57217214582,-79.5721721458209
2022-10-12,5109,5196.78452598452,-87.7845259845161
2022-10-13,5062,5189.00588169007,-127.005881690071
2022-10-14,5028,5181.23747906516,-153.237479065163
2022-10-17,4885,5173.4805054134,-288.480505413402
2022-10-18,5027,5165.73608469611,-138.736084696112
2022-10-19,5098,5158.00522162843,-60.0052216284288
2022-10-20,5183,5150.28886357755,32.7111364224534
2022-10-21,5063,5142.5879331069,-79.5879331069007
2022-10-24,4989,5134.90336630143,-145.90336630143
2022-10-25,4989,5127.23606634762,-138.236066347625
2022-10-26,5127,5119.58687612135,7.41312387864754
2022-10-27,5162,5111.95658135726,50.0434186427402
2022-10-28,5179,5104.34597085435,74.6540291456486
2022-10-31,5149,5096.75585409744,52.2441459025558
2022-11-01,5247,5089.18707143038,157.812928569617
2022-11-02,5322,5081.64048479271,240.359515207291
2022-11-03,5325,5074.11702135741,250.882978642595
2022-11-04,5323,5066.61770765238,256.382292347622
2022-11-07,5250,5059.14367391057,190.856326089426
2022-11-08,5270,5051.69615634302,218.303843656975
2022-11-09,5228,5044.27647005307,183.72352994693
2022-11-10,5177,5036.88602038213,140.113979617868
2022-11-11,5218,5029.52628861542,188.473711384583
2022-11-14,5077,5022.19881395581,54.8011860441886
2022-11-15,5111,5014.90521351348,96.0947864865219
2022-11-16,4960,5007.64712705128,-47.6471270512759
2022-11-17,4975,5000.42623405391,-25.4262340539102
2022-11-18,4865,4993.24419431047,-128.244194310473
2022-11-21,4840,4986.1026570999,-146.102657099896
2022-11-22,4859,4979.00321869017,-120.003218690175
2022-11-23,4869,4971.94741495639,-102.947414956391
2022-11-24,4766,4964.93673216898,-198.936732168975
2022-11-25,4846,4957.97261404414,-111.972614044142
2022-11-28,4786,4951.05642206571,-165.056422065706
2022-11-29,4781,4944.1894714324,-163.189471432404
2022-11-30,4840,4937.37300911534,-97.3730091153449
2022-12-01,4928,4930.60821462968,-2.60821462967753
2022-12-02,4908,4923.89622724039,-15.8962272403867
2022-12-05,4730,4917.2381851343,-187.238185134299
2022-12-06,4671,4910.63521992762,-239.63521992762
2022-12-07,4637,4904.08838583959,-267.088385839592
2022-12-08,4654,4897.59863803393,-243.598638033927
2022-12-09,4663,4891.16682127082,-228.166821270819
2022-12-12,4436,4884.79367961646,-448.793679616465
2022-12-13,4636,4878.47986282219,-242.479862822191
2022-12-14,4617,4872.22583512601,-255.225835126011
2022-12-15,4600,4866.03196053447,-266.031960534471
2022-12-16,4545,4859.89849755416,-314.898497554157
2022-12-19,4484,4853.82559472461,-369.82559472461
2022-12-20,4492,4847.813270419,-355.813270419002
2022-12-21,4491,4841.8613901395,-350.8613901395
2022-12-22,4269,4835.96967230954,-566.969672309536
2022-12-23,4299,4830.13769032028,-531.137690320284
2022-12-26,4322,4824.36478320053,-502.364783200533
2022-12-27,4383,4818.65007042814,-435.650070428136
2022-12-28,4294,4812.99246382358,-518.992463823578
2022-12-29,4255,4807.39069512718,-552.39069512718
2022-12-30,4238,4801.84328154848,-563.843281548476
2023-01-03,4321,4796.34851196095,-475.34851196095
2023-01-04,4293,4790.90444216803,-497.904442168032
2023-01-05,4264,4785.50893148307,-521.508931483067
2023-01-06,4244,4780.15963340586,-536.159633405856
2023-01-09,4296,4774.85398586541,-478.853985865407
2023-01-10,4448,4769.58920516363,-321.589205163633
2023-01-11,4494,4764.36230966377,-270.362309663766
2023-01-12,4557,4759.17018479681,-202.170184796809
2023-01-13,4609,4754.009604237,-145.009604236995
2023-01-16,4476,4748.87725808933,-272.877258089334
2023-01-17,4501,4743.76977651795,-242.769776517953
2023-01-18,4603,4738.68367689031,-135.683676890306
2023-01-19,4745,4733.61537622262,11.3846237773774
2023-01-20,4871,4728.56123544498,142.438764555017
2023-01-30,5055,4723.51762019341,331.48237980659
2023-01-31,5074,4718.48095498235,355.519045017646
2023-02-01,4980,4713.44780134778,266.552198652216
2023-02-02,4926,4708.41486778294,217.585132217064
2023-02-03,4908,4703.37897296301,204.621027036995
2023-02-06,4936,4698.33702550413,237.662974495874
2023-02-07,4795,4693.28601860453,101.713981395474
2023-02-08,4848,4688.22304370278,159.776956297218
2023-02-09,4790,4683.14523428192,106.854765718084
2023-02-10,4789,4678.04978987034,110.950210129665
2023-02-13,4770,4672.93395416588,97.0660458341205
2023-02-14,4654,4667.7950167288,-13.795016728804
2023-02-15,4550,4662.63030724251,-112.630307242505
2023-02-16,5021,4657.43714968808,363.562850311917
2023-02-17,5043,4652.21282148986,390.787178510142
2023-02-20,5028,4646.95475035436,381.04524964564
2023-02-21,5072,4641.66052552384,430.339474476162
2023-02-22,5058,4636.32789374923,421.672106250771
2023-02-23,4900,4630.95477966673,269.045220333269
2023-02-24,4936,4625.53928221454,310.46071778546
2023-02-27,4902,4620.07961154352,281.920388456483
2023-02-28,4931,4614.57410613651,316.425893863486
2023-03-01,5071,4609.02122101084,461.978778989163
2023-03-02,5057,4603.41954198152,453.580458018479
2023-03-03,5085,4597.76784582723,487.232154172773
2023-03-06,5068,4592.06509681841,475.934903181591
2023-03-07,5119,4586.31046062776,532.689539372236
2023-03-08,5084,4580.50329966022,503.496700339776
2023-03-09,4962,4574.64319651323,387.356803486767
2023-03-10,4953,4568.72994190949,384.270058090508
2023-03-13,4952,4562.76348668953,389.236513310475
2023-03-14,4616,4556.74394053557,59.2560594644339
2023-03-15,4550,4550.67157402455,-0.671574024554289
2023-03-16,4395,4544.54668222749,-149.546682227487
2023-03-17,4383,4538.36955993778,-155.369559937778
2023-03-20,4359,4532.14044013233,-173.140440132327
2023-03-21,4360,4525.85949156447,-165.859491564467
2023-03-22,4427,4519.5268114182,-92.5268114181961
2023-03-23,4415,4513.14242831788,-98.1424283178822
2023-03-24,4504,4506.70633264101,-2.70633264100928
2023-03-27,4480,4500.21847419705,-20.2184741970542
2023-03-28,4515,4493.67880167669,21.3211983233108
2023-03-29,4519,4487.08725541302,31.9127445869829
2023-03-30,4506,4480.44378455262,25.5562154473795
2023-03-31,4470,4473.74835143355,-3.74835143355243
2023-04-03,4610,4467.00092895743,142.999071042567
2023-04-04,4671,4460.20148847683,210.798511523167
2023-04-06,4630,4453.35006045428,176.649939545716
2023-04-07,4590,4446.446762488,143.553237512
2023-04-10,4529,4439.49178519607,89.5082148039327
2023-04-11,4577,4432.48537853576,144.51462146424
2023-04-12,4662,4425.42782946346,236.572170536538
2023-04-13,4753,4418.31948467202,334.680515327976
2023-04-14,4734,4411.16078864379,322.839211356215
2023-04-17,4741,4403.95232420448,337.047675795524
2023-04-18,4722,4396.6948076287,325.305192371302
2023-04-19,4633,4389.38909451288,243.610905487117
2023-04-20,4609,4382.03617492164,226.963825078364
2023-04-21,4668,4374.63713961849,293.362860381513
2023-04-24,4627,4367.19317318469,259.806826815312
2023-04-25,4766,4359.70558146593,406.294418534073
2023-04-26,4685,4352.17577770156,332.824222298441
2023-04-27,4515,4344.6053430767,170.394656923305
2023-04-28,4473,4336.99599635267,136.004003647335
2023-05-04,4301,4329.34952672501,-28.3495267250099
2023-05-05,4274,4321.6677796079,-47.6677796079008
2023-05-08,4317,4313.95258869696,3.0474113030444
2023-05-09,4294,4306.20576798376,-12.2057679837646
2023-05-10,4326,4298.42913271973,27.5708672802752
2023-05-11,4315,4290.62449311079,24.37550688921
2023-05-12,4149,4282.79367075963,-133.793670759627
2023-05-15,4123,4274.9384973447,-151.938497344701
2023-05-16,4137,4267.06074923961,-130.060749239611
2023-05-17,4053,4259.1621400127,-206.162140012698
2023-05-18,4086,4251.2443294704,-165.244329470399
2023-05-19,4165,4243.3088922,-78.3088922000047
2023-05-22,4095,4235.35733448342,-140.357334483416
2023-05-23,4061,4227.39113023289,-166.391130232888
2023-05-24,4195,4219.4116953425,-24.4116953424974
2023-05-25,4222,4211.42037692697,10.5796230730285
2023-05-26,4090,4203.4185120102,-113.418512010198
2023-05-29,4136,4195.40744198928,-59.4074419892813
2023-05-30,4103,4187.38846137865,-84.3884613786498
2023-05-31,3813,4179.36284013608,-366.362840136084
2023-06-01,3889,4171.33181333658,-282.331813336585
2023-06-02,3905,4163.29646461548,-258.296464615477
2023-06-05,3870,4155.25776090347,-285.257760903467
2023-06-06,3878,4147.21656236189,-269.216562361892
2023-06-07,3855,4139.17361123799,-284.173611237994
2023-06-08,3864,4131.12953849572,-267.129538495723
2023-06-09,3644,4123.08485763308,-479.084857633082
2023-06-12,3619,4115.03997172746,-496.039971727463
