"SA0Date","SA0Close","SA0_hpft","SA0_hpfc"
2019-12-09,1572,1633.76885642965,-61.7688564296466
2019-12-10,1634,1631.52102077857,2.47897922142738
2019-12-11,1649,1629.27315959474,19.7268404052627
2019-12-12,1630,1627.02524837009,2.9747516299106
2019-12-13,1630,1624.77727075086,5.22272924913938
2019-12-16,1632,1622.52921161292,9.47078838707512
2019-12-17,1623,1620.28105799102,2.71894200897745
2019-12-18,1628,1618.03280083474,9.96719916526258
2019-12-19,1626,1615.78443221755,10.2155677824455
2019-12-20,1611,1613.53594833301,-2.53594833301036
2019-12-23,1601,1611.28734959732,-10.2873495973214
2019-12-24,1604,1609.03863537846,-5.03863537845767
2019-12-25,1603,1606.78980079201,-3.78980079201253
2019-12-26,1609,1604.54083887081,4.4591611291897
2019-12-27,1608,1602.29174108112,5.70825891887636
2019-12-30,1633,1600.04250073246,32.9574992675371
2019-12-31,1633,1597.7931134939,35.2068865060961
2020-01-02,1625,1595.54358865783,29.4564113421727
2020-01-03,1629,1593.29395006972,35.7060499302756
2020-01-06,1638,1591.04423375118,46.9557662488173
2020-01-07,1627,1588.79449048323,38.2055095167651
2020-01-08,1630,1586.54479045654,43.4552095434605
2020-01-09,1632,1584.29521965438,47.7047803456241
2020-01-10,1658,1582.04588202266,75.9541179773395
2020-01-13,1653,1579.79690122655,73.203098773453
2020-01-14,1653,1577.54843232757,75.4515676724341
2020-01-15,1665,1575.30066064647,89.699339353532
2020-01-16,1668,1573.05380269265,94.9461973073528
2020-01-17,1677,1570.8081120536,106.191887946404
2020-01-20,1667,1568.56388156375,98.4361184362508
2020-01-21,1655,1566.32144795299,88.6785520470061
2020-01-22,1642,1564.08118864076,77.9188113592432
2020-01-23,1615,1561.8435177026,53.1564822973955
2020-02-03,1519,1559.60888142261,-40.6088814226078
2020-02-04,1561,1557.3777480576,3.62225194240489
2020-02-05,1560,1555.15056907832,4.84943092168373
2020-02-06,1574,1552.9277974528,21.0722025471959
2020-02-07,1574,1550.70988815367,23.2901118463315
2020-02-10,1568,1548.4973048639,19.5026951360959
2020-02-11,1579,1546.29052089371,32.7094791062863
2020-02-12,1578,1544.09001761493,33.9099823850705
2020-02-13,1581,1541.89628992016,39.1037100798446
2020-02-14,1578,1539.70984671902,38.29015328098
2020-02-17,1586,1537.53121308507,48.46878691493
2020-02-18,1583,1535.36092991944,47.6390700805649
2020-02-19,1587,1533.19955815832,53.8004418416822
2020-02-20,1586,1531.04767842997,54.9523215700287
2020-02-21,1579,1528.90589360164,50.094106398364
2020-02-24,1587,1526.77482925558,60.2251707444243
2020-02-25,1605,1524.65513168096,80.34486831904
2020-02-26,1581,1522.54747206163,58.4525279383697
2020-02-27,1575,1520.45255479278,54.5474452072233
2020-02-28,1565,1518.3711084315,46.6288915684997
2020-03-02,1587,1516.30388408259,70.6961159174104
2020-03-03,1571,1514.25165212542,56.7483478745768
2020-03-04,1574,1512.21521216225,61.7847878377493
2020-03-05,1556,1510.19538725281,45.8046127471901
2020-03-06,1553,1508.19302599619,44.8069740038106
2020-03-09,1527,1506.2089959253,20.7910040746965
2020-03-10,1539,1504.24418309441,34.7558169055914
2020-03-11,1542,1502.29948215193,39.7005178480667
2020-03-12,1522,1500.37580211303,21.6241978869746
2020-03-13,1518,1498.47406840336,19.5259315966438
2020-03-16,1505,1496.59521538719,8.40478461281182
2020-03-17,1486,1494.74018550005,-8.74018550004623
2020-03-18,1466,1492.90992465164,-26.9099246516365
2020-03-19,1441,1491.10537513878,-50.1053751387801
2020-03-20,1450,1489.32746813496,-39.327468134963
2020-03-23,1427,1487.57711410199,-60.5771141019866
2020-03-24,1424,1485.85520724529,-61.8552072452941
2020-03-25,1419,1484.16261673021,-65.1626167302093
2020-03-26,1396,1482.50018615351,-86.5001861535101
2020-03-27,1383,1480.86873217653,-97.8687321765267
2020-03-30,1339,1479.26903570475,-140.26903570475
2020-03-31,1365,1477.70183718876,-112.701837188761
2020-04-01,1371,1476.16781909747,-105.167819097475
2020-04-02,1385,1474.6676173135,-89.6676173134982
2020-04-03,1371,1473.2018242472,-102.201824247202
2020-04-07,1372,1471.7709952441,-99.7709952441029
2020-04-08,1371,1470.37564340346,-99.3756434034561
2020-04-09,1384,1469.01624058326,-85.0162405832555
2020-04-10,1360,1467.69321756354,-107.69321756354
2020-04-13,1335,1466.40696998217,-131.406969982174
2020-04-14,1347,1465.15784896084,-118.157848960843
2020-04-15,1388,1463.94615130298,-75.9461513029849
2020-04-16,1355,1462.77212497034,-107.77212497034
2020-04-17,1356,1461.6359865314,-105.635986531401
2020-04-20,1343,1460.53790800612,-117.537908006122
2020-04-21,1312,1459.47801774878,-147.478017748783
2020-04-22,1308,1458.45639552815,-150.45639552815
2020-04-23,1320,1457.47306015161,-137.473060151612
2020-04-24,1479,1456.52796823392,22.4720317660779
2020-04-27,1477,1455.62101956398,21.3789804360173
2020-04-28,1451,1454.75212321961,-3.75212321960792
2020-04-29,1443,1453.92119711603,-10.9211971160315
2020-04-30,1447,1453.12815761737,-6.12815761736734
2020-05-06,1455,1452.37291657338,2.62708342661524
2020-05-07,1455,1451.65538330061,3.34461669938948
2020-05-08,1439,1450.97546820176,-11.9754682017611
2020-05-11,1415,1450.33308306187,-35.3330830618678
2020-05-12,1427,1449.72813471585,-22.7281347158507
2020-05-13,1432,1449.16051539338,-17.1605153933781
2020-05-14,1426,1448.6301079292,-22.630107929198
2020-05-15,1435,1448.13678806452,-13.136788064523
2020-05-18,1448,1447.68042218636,0.319577813638627
2020-05-19,1441,1447.26087125128,-6.26087125128096
2020-05-20,1450,1446.87799634813,3.12200365187207
2020-05-21,1450,1446.53165597767,3.46834402232936
2020-05-22,1422,1446.22170993123,-24.2217099312258
2020-05-25,1441,1445.94801943378,-4.94801943378222
2020-05-26,1464,1445.71043569804,18.2895643019567
2020-05-27,1459,1445.50880789139,13.4911921086115
2020-05-28,1462,1445.34299274134,16.6570072586553
2020-05-29,1476,1445.2128525522,30.7871474478002
2020-06-01,1476,1445.11825651347,30.8817434865288
2020-06-02,1471,1445.05908654101,25.9409134589889
2020-06-03,1485,1445.03523731587,39.9647626841307
2020-06-04,1466,1445.046614242,20.9533857580025
2020-06-05,1470,1445.09313924317,24.9068607568291
2020-06-08,1465,1445.17474290451,19.8252570954857
2020-06-09,1436,1445.29136610661,-9.29136610660795
2020-06-10,1432,1445.442957925,-13.4429579249995
2020-06-11,1431,1445.62946359453,-14.6294635945335
2020-06-12,1436,1445.85082279336,-9.85082279335803
2020-06-15,1445,1446.10696915235,-1.10696915235362
2020-06-16,1448,1446.39783223042,1.60216776958073
2020-06-17,1439,1446.72334112885,-7.7233411288498
2020-06-18,1432,1447.08342561124,-15.0834256112431
2020-06-19,1440,1447.47801224875,-7.47801224875264
2020-06-22,1436,1447.90702137763,-11.9070213776349
2020-06-23,1427,1448.37037024298,-21.3703702429812
2020-06-24,1401,1448.86797116801,-47.8679711680115
2020-06-29,1394,1449.39972764232,-55.3997276423212
2020-06-30,1393,1449.96552336877,-56.9655233687726
2020-07-01,1368,1450.56521915021,-82.5652191502053
2020-07-02,1370,1451.19865224228,-81.1986522422766
2020-07-03,1375,1451.86562577141,-76.8656257714103
2020-07-06,1381,1452.56590929977,-71.5659092997707
2020-07-07,1369,1453.29924061642,-84.2992406164199
2020-07-08,1391,1454.06532792797,-63.0653279279667
2020-07-09,1394,1454.8638445951,-60.8638445951005
2020-07-10,1389,1455.6944379098,-66.6944379098017
2020-07-13,1397,1456.55673000537,-59.5567300053714
2020-07-14,1388,1457.4503154464,-69.4503154464008
2020-07-15,1381,1458.37476417894,-77.3747641789382
2020-07-16,1373,1459.3296174413,-86.3296174412953
2020-07-17,1356,1460.31438448799,-104.314384487986
2020-07-20,1306,1461.32853888845,-155.328538888446
2020-07-21,1303,1462.37151109262,-159.371511092619
2020-07-22,1316,1463.44266734406,-147.442667344063
2020-07-23,1324,1464.54130800836,-140.541308008361
2020-07-24,1320,1465.66667250438,-145.666672504382
2020-07-27,1324,1466.81794215677,-142.817942156765
2020-07-28,1325,1467.9942380775,-142.9942380775
2020-07-29,1327,1469.19462234328,-142.194622343278
2020-07-30,1317,1470.41809792278,-153.418097922782
2020-07-31,1327,1471.66360900715,-144.663609007148
2020-08-03,1376,1472.93003637059,-96.9300363705877
2020-08-04,1414,1474.21620098929,-60.2162009892912
2020-08-05,1406,1475.52088377242,-69.5208837724195
2020-08-06,1417,1476.84284073817,-59.8428407381666
2020-08-07,1472,1478.18079916763,-6.18079916763179
2020-08-10,1440,1479.53346160525,-39.533461605245
2020-08-11,1439,1480.89952804055,-41.8995280405496
2020-08-12,1411,1482.27768212156,-71.2776821215636
2020-08-13,1404,1483.66659017672,-79.666590176717
2020-08-14,1374,1485.06488907109,-111.06488907109
2020-08-17,1378,1486.47118273883,-108.471182738829
2020-08-18,1387,1487.88402920432,-100.884029204322
2020-08-19,1409,1489.30194165431,-80.301941654309
2020-08-20,1592,1490.72339157414,101.276608425862
2020-08-21,1603,1492.14681725557,110.85318274443
2020-08-24,1650,1493.57069885404,156.429301145963
2020-08-25,1684,1494.99356234722,189.006437652781
2020-08-26,1675,1496.41399837439,178.586001625612
2020-08-27,1665,1497.83067570246,167.169324297537
2020-08-28,1683,1499.24233691865,183.757663081353
2020-08-31,1742,1500.64779371121,241.352206288789
2020-09-01,1758,1502.04593372646,255.954066273543
2020-09-02,1796,1503.435744376,292.564255624
2020-09-03,1785,1504.81631887255,280.183681127451
2020-09-04,1765,1506.18687136311,258.813128636891
2020-09-07,1787,1507.54673181136,279.453268188638
2020-09-08,1762,1508.89533716395,253.104662836053
2020-09-09,1727,1510.23223988222,216.767760117777
2020-09-10,1739,1511.55709705086,227.442902949141
2020-09-11,1777,1512.86965535759,264.130344642409
2020-09-14,1729,1514.16975550588,214.830244494125
2020-09-15,1667,1515.45734738009,151.542652619908
2020-09-16,1680,1516.73246966676,163.26753033324
2020-09-17,1675,1517.99522369403,157.004776305967
2020-09-18,1709,1519.24577827832,189.754221721675
2020-09-21,1682,1520.48436713551,161.515632864487
2020-09-22,1730,1521.71130241822,208.288697581782
2020-09-23,1751,1522.92696304312,228.073036956879
2020-09-24,1742,1524.1318140251,217.8681859749
2020-09-25,1724,1525.32641465524,198.673585344756
2020-09-28,1708,1526.51141428259,181.488585717406
2020-09-29,1706,1527.68754437986,178.312455620143
2020-09-30,1717,1528.85561143983,188.144388560172
2020-10-09,1691,1530.0164956625,160.9835043375
2020-10-12,1725,1531.17115501918,193.828844980818
2020-10-13,1730,1532.32061402531,197.679385974692
2020-10-14,1707,1533.46597731734,173.534022682663
2020-10-15,1673,1534.60843124446,138.391568755541
2020-10-16,1680,1535.74923388785,144.250766112155
2020-10-19,1621,1536.8897005343,84.1102994656963
2020-10-20,1637,1538.03120609785,98.9687939021505
2020-10-21,1640,1539.17516026043,100.824839739568
2020-10-22,1627,1540.32301361374,86.6769863862583
2020-10-23,1605,1541.47625842639,63.5237415736082
2020-10-26,1616,1542.63642279578,73.3635772042214
2020-10-27,1617,1543.80506107745,73.1949389225464
2020-10-28,1610,1544.98375795253,65.0162420474699
2020-10-29,1583,1546.17412835795,36.8258716420472
2020-10-30,1568,1547.3778141058,20.6221858941984
2020-11-02,1606,1548.59647223046,57.403527769542
2020-11-03,1578,1549.8317682907,28.168231709302
2020-11-04,1574,1551.08539157359,22.9146084264115
2020-11-05,1553,1552.35904300981,0.640956990186492
2020-11-06,1552,1553.65443300205,-1.65443300204666
2020-11-09,1522,1554.97327221794,-32.9732722179436
2020-11-10,1532,1556.31727064118,-24.3172706411841
2020-11-11,1522,1557.68812462571,-35.6881246257129
2020-11-12,1523,1559.08752047365,-36.08752047365
2020-11-13,1534,1560.51712973512,-26.5171297351185
2020-11-16,1543,1561.97860904306,-18.978609043062
2020-11-17,1543,1563.47360406939,-20.4736040693939
2020-11-18,1530,1565.0037526409,-35.0037526408971
2020-11-19,1549,1566.57068412155,-17.570684121553
2020-11-20,1523,1568.17601340602,-45.1760134060237
2020-11-23,1515,1569.82134812607,-54.8213481260654
2020-11-24,1494,1571.50827723952,-77.5082772395163
2020-11-25,1487,1573.2383670432,-86.2383670431996
2020-11-26,1491,1575.01315179517,-84.0131517951709
2020-11-27,1520,1576.83413010599,-56.8341301059898
2020-11-30,1477,1578.70276585863,-101.702765858629
2020-12-01,1446,1580.62049944299,-134.620499442993
2020-12-02,1441,1582.58872920919,-141.588729209187
2020-12-03,1445,1584.6087978607,-139.608797860695
2020-12-04,1445,1586.68198957383,-141.681989573827
2020-12-07,1415,1588.80953081628,-173.80953081628
2020-12-08,1420,1590.9925894901,-170.992589490097
2020-12-09,1375,1593.23226165143,-218.23226165143
2020-12-10,1338,1595.52957267512,-257.529572675119
2020-12-11,1330,1597.88545772731,-267.885457727314
2020-12-14,1388,1600.30074552192,-212.300745521923
2020-12-15,1385,1602.77615403988,-217.776154039883
2020-12-16,1385,1605.31231350528,-220.31231350528
2020-12-17,1419,1607.9097641225,-188.909764122501
2020-12-18,1416,1610.56895502771,-194.568955027713
2020-12-21,1666,1613.29025726917,52.7097427308348
2020-12-22,1618,1616.07396146836,1.92603853163931
2020-12-23,1644,1618.92038003472,25.0796199652839
2020-12-24,1657,1621.8298261739,35.1701738261033
2020-12-25,1650,1624.80262345841,25.1973765415931
2020-12-28,1619,1627.83910999879,-8.83910999878523
2020-12-29,1593,1630.93963432106,-37.9396343210576
2020-12-30,1600,1634.10454129748,-34.1045412974768
2020-12-31,1611,1637.33416011773,-26.3341601177325
2021-01-04,1609,1640.62880587401,-31.6288058740101
2021-01-05,1599,1643.98878277291,-44.9887827729111
2021-01-06,1650,1647.41438194708,2.58561805291819
2021-01-07,1637,1650.90587593249,-13.9058759324909
2021-01-08,1608,1654.46353833406,-46.4635383340552
2021-01-11,1548,1658.08763700837,-110.087637008375
2021-01-12,1529,1661.77842060614,-132.77842060614
2021-01-13,1503,1665.53609227199,-162.536092271993
2021-01-14,1522,1669.36080026548,-147.360800265482
2021-01-15,1547,1673.25262566031,-126.252625660308
2021-01-18,1556,1677.2115886169,-121.211588616904
2021-01-19,1547,1681.23765710819,-134.237657108187
2021-01-20,1583,1685.33074900296,-102.330749002955
2021-01-21,1570,1689.49072668147,-119.490726681469
2021-01-22,1552,1693.71741022465,-141.717410224652
2021-01-25,1578,1698.01057032089,-120.010570320893
2021-01-26,1576,1702.36991907827,-126.369919078272
2021-01-27,1559,1706.79511899715,-147.79511899715
2021-01-28,1603,1711.28578034172,-108.285780341725
2021-01-29,1618,1715.84145228376,-97.8414522837587
2021-02-01,1596,1720.46163923392,-124.461639233925
2021-02-02,1614,1725.14580515914,-111.145805159136
2021-02-03,1637,1729.89336257895,-92.8933625789515
2021-02-04,1633,1734.70367806965,-101.703678069647
2021-02-05,1627,1739.57607980913,-112.576079809133
2021-02-08,1645,1744.50985393514,-99.5098539351362
2021-02-09,1618,1749.50424005097,-131.50424005097
2021-02-10,1598,1754.55843662656,-156.558436626558
2021-02-18,1668,1759.67158777324,-91.6715877732355
2021-02-19,1666,1764.84277288746,-98.8427728874597
2021-02-22,1745,1770.0710334722,-25.0710334722018
2021-02-23,1763,1775.35537017289,-12.3553701728945
2021-02-24,1781,1780.69477327169,0.305226728307328
2021-02-25,1847,1786.08822794338,60.9117720566152
2021-02-26,1836,1791.53471948903,44.465280510968
2021-03-01,1908,1797.03325838816,110.966741611839
2021-03-02,1907,1802.58287350036,104.417126499638
2021-03-03,1905,1808.18263955439,96.8173604456125
2021-03-04,1848,1813.83167444108,34.1683255589174
2021-03-05,1841,1819.52913607142,21.4708639285766
2021-03-08,1917,1825.27419648033,91.725803519671
2021-03-09,1942,1831.06603657793,110.933963422069
2021-03-10,1963,1836.90387519008,126.096124809918
2021-03-11,1892,1842.78697699823,49.2130230017715
2021-03-12,1879,1848.71465880695,30.2853411930528
2021-03-15,1941,1854.68625776352,86.3137422364794
2021-03-16,1920,1860.70112353386,59.2988764661444
2021-03-17,1997,1866.75864146268,130.241358537318
2021-03-18,1996,1872.85822140619,123.141778593815
2021-03-19,1944,1878.99932705754,65.0006729424647
2021-03-22,1924,1885.18147301141,38.8185269885929
2021-03-23,1923,1891.4042007313,31.5957992686988
2021-03-24,1920,1897.66706772662,22.3329322733793
2021-03-25,1887,1903.96964456725,-16.9696445672544
2021-03-26,1903,1910.31151105473,-7.31151105473167
2021-03-29,1868,1916.69223997595,-48.6922399759504
2021-03-30,1883,1923.11140109537,-40.1114010953667
2021-03-31,1875,1929.56854405022,-54.5685440502155
2021-04-01,1904,1936.0632018972,-32.0632018971992
2021-04-02,1913,1942.59488513657,-29.5948851365741
2021-04-06,1884,1949.16309101505,-65.1630910150471
2021-04-07,1852,1955.76730454591,-103.767304545905
2021-04-08,1967,1962.4069838067,4.59301619330361
2021-04-09,1913,1969.08154398166,-56.0815439816582
2021-04-12,1891,1975.79040215371,-84.7904021537134
2021-04-13,1907,1982.53295222385,-75.532952223847
2021-04-14,1912,1989.30855304411,-77.3085530441134
2021-04-15,1873,1996.11653224422,-123.116532244222
2021-04-16,1904,2002.95618549775,-98.95618549775
2021-04-19,1968,2009.82675758677,-41.826757586766
2021-04-20,1976,2016.72745238885,-40.7274523888486
2021-04-21,1935,2023.65745649212,-88.6574564921174
2021-04-22,1933,2030.61593964954,-97.6159396495446
2021-04-23,1923,2037.60203496668,-114.602034966682
2021-04-26,1947,2044.61483519863,-97.6148351986271
2021-04-27,2001,2051.65338572856,-50.6533857285628
2021-04-28,2005,2058.71669158963,-53.7166915896286
2021-04-29,2045,2065.80373687673,-20.8037368767284
2021-04-30,2087,2072.91348348082,14.086516519177
2021-05-06,2190,2080.04488469322,109.95511530678
2021-05-07,2162,2087.19689962808,74.803100371918
2021-05-10,2172,2094.3685328505,77.6314671494981
2021-05-11,2152,2101.55881984623,50.4411801537662
2021-05-12,2249,2108.76682819071,140.233171809289
2021-05-13,2211,2115.99164630981,95.0083536901876
2021-05-14,2201,2123.23242059607,77.7675794039267
2021-05-17,2238,2130.48833671472,107.511663285281
2021-05-18,2229,2137.75861247694,91.2413875230567
2021-05-19,2131,2145.04251013494,-14.0425101349376
2021-05-20,2081,2152.33932965645,-71.3393296564461
2021-05-21,2087,2159.64836520459,-72.6483652045895
2021-05-24,2101,2166.96888145363,-65.968881453628
2021-05-25,2138,2174.30011304798,-36.3001130479816
2021-05-26,2135,2181.64126736315,-46.6412673631538
2021-05-27,2129,2188.99153676963,-59.991536769632
2021-05-28,2176,2196.3500943583,-20.3500943583027
2021-05-31,2181,2203.71608842195,-22.7160884219505
2021-06-01,2289,2211.08865884144,77.9113411585605
2021-06-02,2288,2218.46693610774,69.5330638922636
2021-06-03,2265,2225.8500829172,39.1499170828043
2021-06-04,2245,2233.23729070838,11.7627092916217
2021-06-07,2235,2240.62776710282,-5.62776710281721
2021-06-08,2244,2248.02072458429,-4.02072458429132
2021-06-09,2197,2255.41537331029,-58.4153733102916
2021-06-10,2142,2262.81092177629,-120.810921776294
2021-06-11,2175,2270.20655433121,-95.2065543312107
2021-06-15,2168,2277.60140538558,-109.601405385579
2021-06-16,2174,2284.99456999537,-110.994569995371
2021-06-17,2222,2292.38509791175,-70.3850979117459
2021-06-18,2185,2299.77199300518,-114.771993005177
2021-06-21,2189,2307.15423005177,-118.154230051768
2021-06-22,2212,2314.53073638547,-102.530736385471
2021-06-23,2175,2321.90039050007,-146.900390500074
2021-06-24,2238,2329.26202850726,-91.2620285072579
2021-06-25,2283,2336.61442579597,-53.6144257959728
2021-06-28,2229,2343.95632003112,-114.956320031123
2021-06-29,2195,2351.28642671559,-156.28642671559
2021-06-30,2232,2358.60341383392,-126.60341383392
2021-07-01,2187,2365.90588476814,-178.905884768136
2021-07-02,2266,2373.19239056754,-107.192390567537
2021-07-05,2269,2380.46140832881,-111.46140832881
2021-07-06,2319,2387.71137083975,-68.7113708397518
2021-07-07,2268,2394.94066481442,-126.940664814417
2021-07-08,2273,2402.14764856435,-129.147648564353
2021-07-09,2272,2409.33062792894,-137.330627928942
2021-07-12,2270,2416.48785536318,-146.487855363182
2021-07-13,2297,2423.61752655505,-126.617526555047
2021-07-14,2294,2430.71777664029,-136.717776640292
2021-07-15,2272,2437.78668841613,-165.786688416131
2021-07-16,2333,2444.82228816619,-111.822288166188
2021-07-19,2311,2451.8225336444,-140.822533644398
2021-07-20,2317,2458.78533638199,-141.785336381987
2021-07-21,2380,2465.70854969978,-85.7085496997796
2021-07-22,2394,2472.58996831033,-78.5899683103348
2021-07-23,2339,2479.42735149751,-140.427351497514
2021-07-26,2335,2486.21842605939,-151.21842605939
2021-07-27,2270,2492.96086074697,-222.960860746973
2021-07-28,2312,2499.65226180371,-187.652261803711
2021-07-29,2325,2506.29014331002,-181.290143310024
2021-07-30,2626,2512.87194177834,113.128058221657
2021-08-02,2572,2519.39501878297,52.6049812170349
2021-08-03,2511,2525.85678266099,-14.8567826609918
2021-08-04,2564,2532.25466349426,31.7453365057382
2021-08-05,2505,2538.58608522338,-33.5860852233806
2021-08-06,2622,2544.84848491105,77.1515150889497
2021-08-09,2633,2551.03928573701,81.9607142629941
2021-08-10,2656,2557.15594277226,98.844057227741
2021-08-11,2679,2563.19594496704,115.80405503296
2021-08-12,2658,2569.15682212988,88.8431778701207
2021-08-13,2732,2575.03615193802,156.96384806198
2021-08-16,2757,2580.83154879266,176.168451207345
2021-08-17,2724,2586.54069197781,137.459308022186
2021-08-18,2696,2592.16133359848,103.838666401524
2021-08-19,2696,2597.69128257974,98.3087174202622
2021-08-20,2742,2603.12839076908,138.871609230916
2021-08-23,2732,2608.47055065144,123.529449348565
2021-08-24,2735,2613.71571211517,121.284287884828
2021-08-25,2730,2618.86187611108,111.138123888923
2021-08-26,2647,2623.90709372392,23.0929062760776
2021-08-27,2694,2628.84946197852,65.1505380214761
2021-08-30,2718,2633.68708744527,84.3129125547286
2021-08-31,2689,2638.41810362508,50.5818963749247
2021-09-01,2704,2643.04067887058,60.9593211294223
2021-09-02,2687,2647.55300244306,39.4469975569429
